"","name","longitude","latitude","prov","date","key"
"297","Argia pulla Hagen, 1865",-96.45,18.766667,"gbif",1976-08-20,"1894803223"
"298","Argia pulla Hagen, 1865",-96.45,19.333333,"gbif",1980-05-03,"1894803219"
"299","Argia pulla Hagen, 1865",-96.433333,19.766667,"gbif",1980-05-05,"1894803296"
"300","Argia pulla Hagen, 1865",-96.432358,19.286123,"gbif",2020-05-12,"3079668830"
"301","Argia pulla Hagen, 1865",-96.432342,19.286117,"gbif",2020-05-12,"3079572813"
"302","Argia pulla Hagen, 1865",-96.429429,19.290174,"gbif",2019-05-04,"3079792600"
"303","Argia pulla Hagen, 1865",-96.428666,19.29207,"gbif",2020-05-12,"3079490812"
"304","Argia pulla Hagen, 1865",-96.416667,19.266667,"gbif",1992-06-21,"1894803210"
"305","Argia pulla Hagen, 1865",-96.38781,18.83775,"gbif",1962-06-23,"1060948475"
"306","Argia pulla Hagen, 1865",-96.383333,19.416667,"gbif",NA,"1894803149"
"307","Argia pulla Hagen, 1865",-96.374756,15.868883,"gbif",2022-01-11,"3922617321"
"308","Argia pulla Hagen, 1865",-96.36351,15.851442,"gbif",2022-01-15,"3922615304"
"309","Argia pulla Hagen, 1865",-96.361389,18.446667,"gbif",1965-08-14,"1894803221"
"310","Argia pulla Hagen, 1865",-96.357254,15.841054,"gbif",2022-01-11,"3922620303"
"311","Argia pulla Hagen, 1865",-96.305957,18.112267,"gbif",2017-01-04,"1453333968"
"312","Argia pulla Hagen, 1865",-96.298,15.74956,"gbif",2005-02-12,"4169160581"
"313","Argia pulla Hagen, 1865",-96.2978,15.7494,"gbif",2005-02-12,"4168909112"
"314","Argia pulla Hagen, 1865",-96.29778,15.74944,"gbif",2005-02-12,"1421491040"
"315","Argia pulla Hagen, 1865",-96.297504,15.751466,"gbif",2022-01-10,"3922620312"
"316","Argia pulla Hagen, 1865",-96.28,18.37,"gbif",1957-08-18,"1932448202"
"317","Argia pulla Hagen, 1865",-96.266433,17.800803,"gbif",2023-03-21,"4076298041"
"318","Argia pulla Hagen, 1865",-96.25,18.3,"gbif",1957-08-18,"1932447480"
"319","Argia pulla Hagen, 1865",-96.23467,15.77269,"gbif",2005-11-04,"4168898583"
"320","Argia pulla Hagen, 1865",-96.23444,15.7725,"gbif",2005-11-04,"1421489827"
"321","Argia pulla Hagen, 1865",-96.2344,15.7725,"gbif",2005-11-04,"4169059982"
"322","Argia pulla Hagen, 1865",-96.2231,15.8378,"gbif",2005-11-04,"4169059983"
"323","Argia pulla Hagen, 1865",-96.22308,15.83778,"gbif",2005-11-04,"4168892499"
"324","Argia pulla Hagen, 1865",-96.22306,15.83778,"gbif",2005-11-04,"1421486661"
"325","Argia pulla Hagen, 1865",-96.20864,15.77947,"gbif",2005-07-09,"4168962533"
"326","Argia pulla Hagen, 1865",-96.20861,15.77944,"gbif",2005-07-09,"1421486962"
"327","Argia pulla Hagen, 1865",-96.2086,15.7794,"gbif",2005-07-09,"4168984113"
"328","Argia pulla Hagen, 1865",-96.2,18.4,"gbif",1957-08-18,"1932447511"
"329","Argia pulla Hagen, 1865",-96.18,18.38,"gbif",1957-08-26,"1932447484"
"330","Argia pulla Hagen, 1865",-96.17589,15.81628,"gbif",2005-02-15,"4168957506"
"331","Argia pulla Hagen, 1865",-96.17583,15.81611,"gbif",2005-02-15,"1421484048"
"332","Argia pulla Hagen, 1865",-96.1758,15.8161,"gbif",2005-02-15,"4169061254"
"333","Argia pulla Hagen, 1865",-96.1678,15.8058,"gbif",2005-09-03,"4168984140"
"334","Argia pulla Hagen, 1865",-96.16778,15.80583,"gbif",2005-09-03,"1421491943"
"335","Argia pulla Hagen, 1865",-96.16778,15.80594,"gbif",2005-09-03,"4169117525"
"336","Argia pulla Hagen, 1865",-96.1126,15.775888,"gbif",2019-08-30,"2423037606"
"337","Argia pulla Hagen, 1865",-95.455278,18.323611,"gbif",NA,"2629040637"
"338","Argia pulla Hagen, 1865",-95.247662,16.318534,"gbif",NA,"1978284188"
"339","Argia pulla Hagen, 1865",-95.238968,16.32199,"gbif",NA,"1978282221"
"340","Argia pulla Hagen, 1865",-95.23382,16.330166,"gbif",NA,"1978282428"
"341","Argia pulla Hagen, 1865",-95.198333,18.388333,"gbif",1977-12-01,"1894803262"
"342","Argia pulla Hagen, 1865",-95.190217,18.320347,"gbif",NA,"1978284570"
"343","Argia pulla Hagen, 1865",-95.133333,18.6,"gbif",1986-02-21,"1894803205"
"344","Argia pulla Hagen, 1865",-95.125924,18.41902,"gbif",NA,"2629041020"
"345","Argia pulla Hagen, 1865",-95.120007,18.42953,"gbif",NA,"1978282404"
"346","Argia pulla Hagen, 1865",-95.116667,18.1,"gbif",1963-07-04,"1894803311"
"347","Argia pulla Hagen, 1865",-95.1,18.566667,"gbif",1986-02-17,"1894803272"
"348","Argia pulla Hagen, 1865",-95.093333,18.593611,"gbif",1985-11-12,"1894803213"
"349","Argia pulla Hagen, 1865",-95.0669575,18.5869414,"gbif",1985-08-28,"1894803319"
"350","Argia pulla Hagen, 1865",-95.066667,18.566667,"gbif",1977-06-21,"1894803243"
"351","Argia pulla Hagen, 1865",-95.066667,18.583333,"gbif",1984-03-20,"1894803275"
"352","Argia pulla Hagen, 1865",-95.031667,18.5,"gbif",1977-10-22,"1894803204"
"353","Argia pulla Hagen, 1865",-94.980275,16.551664,"gbif",2023-01-19,"4022049839"
"354","Argia pulla Hagen, 1865",-94.959862,17.881911,"gbif",NA,"1978282202"
"355","Argia pulla Hagen, 1865",-94.873727,16.586495,"gbif",2023-03-13,"4075557908"
"356","Argia pulla Hagen, 1865",-94.873635,16.58528,"gbif",2023-03-13,"4080674526"
"357","Argia pulla Hagen, 1865",-94.296667,18.15,"gbif",1965-07-02,"1894803256"
"358","Argia pulla Hagen, 1865",-94.1339,16.3908,"gbif",1966-06-09,"1319830227"
"359","Argia pulla Hagen, 1865",-93.5435,16.6863,"gbif",1975-12-09,"1317966701"
"360","Argia pulla Hagen, 1865",-93.49,16.78028,"gbif",1993-07-14,"4168963091"
"361","Argia pulla Hagen, 1865",-93.258942,16.228526,"gbif",2019-12-21,"3391359335"
"362","Argia pulla Hagen, 1865",-93.176129,16.753606,"gbif",2020-10-06,"2988544413"
"363","Argia pulla Hagen, 1865",-93.038513,16.733241,"gbif",NA,"1978284149"
"364","Argia pulla Hagen, 1865",-92.927352,17.980176,"gbif",2020-08-16,"3391412366"
"365","Argia pulla Hagen, 1865",-92.925803,17.982046,"gbif",2020-11-10,"3391721378"
"366","Argia pulla Hagen, 1865",-92.619722,15.359558,"gbif",NA,"1978282077"
"367","Argia pulla Hagen, 1865",-92.30533,14.85133,"gbif",1996-10-29,"4169161128"
"368","Argia pulla Hagen, 1865",-92.30046,14.666325,"gbif",NA,"1978284504"
"369","Argia pulla Hagen, 1865",-92.27816,14.908279,"gbif",2020-10-22,"3399163506"
"370","Argia pulla Hagen, 1865",-92.258542,14.914353,"gbif",2020-05-16,"2626458811"
"371","Argia pulla Hagen, 1865",-92.257657,14.915226,"gbif",2021-05-12,"4442373415"
"372","Argia pulla Hagen, 1865",-92.24307,14.99067,"gbif",1983-04-21,"4169046967"
"373","Argia pulla Hagen, 1865",-92.14923,17.06286,"gbif",1985-01-30,"4168966020"
"374","Argia pulla Hagen, 1865",-92.133333,15.5,"gbif",NA,"1978282315"
"375","Argia pulla Hagen, 1865",-92.0961,14.8556,"gbif",1966-06-15,"1320644412"
"376","Argia pulla Hagen, 1865",-92.08261,15.06739,"gbif",1985-03-26,"4169118083"
"377","Argia pulla Hagen, 1865",-91.929733,17.433851,"gbif",2020-11-11,"2984536960"
"378","Argia pulla Hagen, 1865",-91.6493,14.5317,"gbif",1966-06-16,"1321340016"
"379","Argia pulla Hagen, 1865",-91.5718,14.5412,"gbif",NA,"1317903996"
"380","Argia pulla Hagen, 1865",-91.4391,14.5491,"gbif",1966-06-18,"1320859070"
"381","Argia pulla Hagen, 1865",-91.437313,16.135388,"gbif",NA,"1978282099"
"382","Argia pulla Hagen, 1865",-91.4263,14.6169,"gbif",1966-06-11,"1317204715"
"383","Argia pulla Hagen, 1865",-91.016904,18.496357,"gbif",NA,"1978282021"
"384","Argia pulla Hagen, 1865",-90.80917,18.61222,"gbif",1984-03-24,"4168980702"
"385","Argia pulla Hagen, 1865",-90.7823,14.2971,"gbif",1905-01-31,"1318337488"
"386","Argia pulla Hagen, 1865",-90.6958,14.4104,"gbif",1966-06-21,"1320345276"
"387","Argia pulla Hagen, 1865",-90.628352,14.099151,"gbif",2021-06-04,"3302303223"
"388","Argia pulla Hagen, 1865",-90.392052,14.923936,"gbif",2022-05-22,"3802406256"
"389","Argia pulla Hagen, 1865",-90.391966,14.924142,"gbif",2022-05-22,"3802352238"
"390","Argia pulla Hagen, 1865",-90.391776,14.92427,"gbif",2022-05-22,"3802341153"
"391","Argia pulla Hagen, 1865",-90.391505,14.924623,"gbif",2022-05-22,"3802678880"
"392","Argia pulla Hagen, 1865",-90.39135,14.924915,"gbif",2022-05-22,"3802424068"
"393","Argia pulla Hagen, 1865",-90.36889,20.53417,"gbif",1982-04-26,"4168973605"
"394","Argia pulla Hagen, 1865",-90.29288,17.247216,"gbif",2023-04-06,"4091950556"
"395","Argia pulla Hagen, 1865",-89.88992,18.47633,"gbif",1997-05-01,"4168973790"
"396","Argia pulla Hagen, 1865",-89.81575,18.124083,"gbif",1997-09-22,"370312039"
"397","Argia pulla Hagen, 1865",-89.804833,18.109833,"gbif",1997-05-01,"370314795"
"398","Argia pulla Hagen, 1865",-89.702075,16.99693,"gbif",2021-11-27,"3456521615"
"399","Argia pulla Hagen, 1865",-89.681305,16.986035,"gbif",2022-10-16,"3994263901"
"400","Argia pulla Hagen, 1865",-89.594,13.5119,"gbif",1966-07-02,"1317965233"
"401","Argia pulla Hagen, 1865",-89.563912,13.977828,"gbif",2023-09-07,"4522538746"
"402","Argia pulla Hagen, 1865",-89.456611,18.2165,"gbif",1997-05-07,"370311315"
"403","Argia pulla Hagen, 1865",-89.45661,18.2165,"gbif",1997-05-07,"4169130791"
"404","Argia pulla Hagen, 1865",-89.418611,18.58925,"gbif",1997-09-26,"370314776"
"405","Argia pulla Hagen, 1865",-89.41719,18.58777,"gbif",1997-09-26,"4168980871"
"406","Argia pulla Hagen, 1865",-89.388169,15.324378,"gbif",2015-03-31,"4507798304"
"407","Argia pulla Hagen, 1865",-89.3561,15.1191,"gbif",1905-01-25,"1319215097"
"408","Argia pulla Hagen, 1865",-89.3086,13.4908,"gbif",1966-07-03,"1321249789"
"409","Argia pulla Hagen, 1865",-89.258,18.590417,"gbif",1997-04-03,"370314784"
"410","Argia pulla Hagen, 1865",-89.258,18.59042,"gbif",1997-04-30,"4169058653"
"411","Argia pulla Hagen, 1865",-89.15556,18.42084,"gbif",1997-09-22,"4168980870"
"412","Argia pulla Hagen, 1865",-89.0457,16.2003,"gbif",NA,"1317983496"
"413","Argia pulla Hagen, 1865",-88.88002,17.027032,"gbif",2020-09-09,"4091522176"
"414","Argia pulla Hagen, 1865",-88.705846,16.554826,"gbif",2015-03-18,"3759782600"
"415","Argia pulla Hagen, 1865",-88.654523,17.750748,"gbif",2021-11-12,"3455759801"
"416","Argia pulla Hagen, 1865",-88.568298,17.052858,"gbif",2023-12-16,"4522558667"
"417","Argia pulla Hagen, 1865",-88.4591,16.7804,"gbif",1993-04-06,"1320568382"
"418","Argia pulla Hagen, 1865",-88.39145,16.936171,"gbif",2014-02-07,"4080679160"
"419","Argia pulla Hagen, 1865",-87.91297,14.880657,"gbif",2020-02-15,"3061665670"
"420","Argia pulla Hagen, 1865",-87.669209,13.531453,"gbif",2020-10-17,"2901677764"
"421","Argia pulla Hagen, 1865",-87.456753,15.740492,"gbif",2023-08-28,"4407505307"
"422","Argia pulla Hagen, 1865",-87.07744,14.017193,"gbif",2021-07-31,"3337434886"
"423","Argia pulla Hagen, 1865",-87.004122,14.006665,"gbif",2022-10-04,"3947760515"
"424","Argia pulla Hagen, 1865",-87.002027,14.010246,"gbif",2019-09-03,"2460136117"
"425","Argia pulla Hagen, 1865",-87.001827,14.007005,"gbif",2022-10-04,"3961211684"
"426","Argia pulla Hagen, 1865",-87.001153,14.006814,"gbif",2021-11-10,"3415676750"
"427","Argia pulla Hagen, 1865",-87.000356,14.006369,"gbif",2021-10-23,"3408098048"
"428","Argia pulla Hagen, 1865",-86.999275,14.006492,"gbif",2022-09-15,"3985693898"
"429","Argia pulla Hagen, 1865",-86.996984,14.006107,"gbif",2022-10-06,"3947762999"
"430","Argia pulla Hagen, 1865",-86.9963,14.008239,"gbif",2022-09-28,"3947713655"
"431","Argia pulla Hagen, 1865",-86.994619,14.004633,"gbif",2021-10-17,"3398992124"
"432","Argia pulla Hagen, 1865",-86.990538,13.997148,"gbif",2022-09-12,"3947346874"
"433","Argia pulla Hagen, 1865",-86.990342,13.997123,"gbif",2022-09-03,"3947759965"
"434","Argia pulla Hagen, 1865",-86.990292,14.000867,"gbif",2023-07-09,"4153737657"
"435","Argia pulla Hagen, 1865",-86.989678,14.003972,"gbif",2023-09-23,"4431062705"
"436","Argia pulla Hagen, 1865",-86.9891,14.003242,"gbif",2021-10-23,"3399367003"
"437","Argia pulla Hagen, 1865",-86.989037,14.003112,"gbif",2022-10-02,"3923600416"
"438","Argia pulla Hagen, 1865",-86.988582,14.003391,"gbif",2022-09-27,"3923567963"
"439","Argia pulla Hagen, 1865",-86.988572,14.003597,"gbif",2021-10-24,"3399356053"
"440","Argia pulla Hagen, 1865",-86.988533,14.003517,"gbif",2021-10-24,"3399311002"
"441","Argia pulla Hagen, 1865",-86.988275,14.003484,"gbif",2018-07-01,"1913168052"
"442","Argia pulla Hagen, 1865",-86.988245,14.00351,"gbif",2018-07-01,"1913168081"
"443","Argia pulla Hagen, 1865",-86.988026,14.003255,"gbif",2019-11-10,"2460034088"
"444","Argia pulla Hagen, 1865",-86.987622,13.994363,"gbif",2021-11-06,"3415422203"
"445","Argia pulla Hagen, 1865",-86.986999,13.994897,"gbif",2021-11-07,"3416147643"
"446","Argia pulla Hagen, 1865",-86.884649,15.439956,"gbif",2023-06-29,"4413650540"
"447","Argia pulla Hagen, 1865",-86.52636,13.63373,"gbif",2016-06-22,"3035007839"
"448","Argia pulla Hagen, 1865",-86.3979,13.4155,"gbif",1967-06-13,"1320027025"
"449","Argia pulla Hagen, 1865",-86.266484,11.984059,"gbif",2022-12-18,"4006629111"
"450","Argia pulla Hagen, 1865",-86.2377,12.9698,"gbif",1967-07-31,"1317903218"
"451","Argia pulla Hagen, 1865",-85.899965,14.85586,"gbif",2022-01-06,"3457122378"
"452","Argia pulla Hagen, 1865",-85.847088,14.836952,"gbif",2023-06-02,"4138264235"
"453","Argia pulla Hagen, 1865",-85.837106,10.299275,"gbif",2020-12-11,"3005185962"
"454","Argia pulla Hagen, 1865",-85.7936,12.4116,"gbif",NA,"1317489157"
"455","Argia pulla Hagen, 1865",-85.766656,10.264444,"gbif",2020-12-15,"3994217685"
"456","Argia pulla Hagen, 1865",-85.766655,10.264444,"gbif",2020-12-15,"3994116699"
"457","Argia pulla Hagen, 1865",-85.766554,10.264449,"gbif",2020-12-15,"3994229702"
"458","Argia pulla Hagen, 1865",-85.766517,10.264476,"gbif",2020-12-15,"3994148696"
"459","Argia pulla Hagen, 1865",-85.766413,10.264451,"gbif",2020-12-15,"3994147698"
"460","Argia pulla Hagen, 1865",-85.764709,10.258576,"gbif",2020-12-13,"3988456213"
"461","Argia pulla Hagen, 1865",-85.731015,10.901925,"gbif",NA,"1255911674"
"462","Argia pulla Hagen, 1865",-85.692738,10.554318,"gbif",2023-01-14,"4022346521"
"463","Argia pulla Hagen, 1865",-85.662055,10.315643,"gbif",2007-06-27,"1256502814"
"464","Argia pulla Hagen, 1865",-85.593506,11.121939,"gbif",2023-02-03,"4526605893"
"465","Argia pulla Hagen, 1865",-85.588536,10.557471,"gbif",2021-02-26,"3058989359"
"466","Argia pulla Hagen, 1865",-85.573539,10.865507,"gbif",NA,"1255911304"
"467","Argia pulla Hagen, 1865",-85.52754,11.034298,"gbif",NA,"1255911355"
"468","Argia pulla Hagen, 1865",-85.488803,10.95262,"gbif",1990-08-26,"1255911666"
"469","Argia pulla Hagen, 1865",-85.4816,11.48965,"gbif",2016-06-28,"3034870300"
"470","Argia pulla Hagen, 1865",-85.472152,10.040922,"gbif",2008-03-01,"1256502849"
"471","Argia pulla Hagen, 1865",-85.370957,10.505513,"gbif",2021-12-04,"3456277943"
"472","Argia pulla Hagen, 1865",-85.351913,10.776784,"gbif",1994-01-15,"1255911520"
"473","Argia pulla Hagen, 1865",-85.349351,10.777784,"gbif",2012-12-25,"3915370759"
"474","Argia pulla Hagen, 1865",-85.344376,10.344775,"gbif",2011-11-30,"2832273573"
"475","Argia pulla Hagen, 1865",-85.344,10.789469,"gbif",2011-11-23,"2832282599"
"476","Argia pulla Hagen, 1865",-85.343764,10.344015,"gbif",2011-11-28,"2832276522"
"477","Argia pulla Hagen, 1865",-85.334297,10.383413,"gbif",2015-06-07,"2005374256"
"478","Argia pulla Hagen, 1865",-85.32294,10.75899,"gbif",2018-03-31,"2563577670"
"479","Argia pulla Hagen, 1865",-85.322782,10.759102,"gbif",2019-05-05,"3802557100"
"480","Argia pulla Hagen, 1865",-85.322686,10.759036,"gbif",2024-01-12,"4512252821"
"481","Argia pulla Hagen, 1865",-85.319443,10.768784,"gbif",2014-03-13,"3466089768"
"482","Argia pulla Hagen, 1865",-85.3191,10.768403,"gbif",2014-03-13,"3466079793"
"483","Argia pulla Hagen, 1865",-85.298157,10.524406,"gbif",2015-06-07,"4512371681"
"484","Argia pulla Hagen, 1865",-85.297417,10.523937,"gbif",2021-08-09,"3337855999"
"485","Argia pulla Hagen, 1865",-85.28833,9.883763,"gbif",2020-12-21,"3124604566"
"486","Argia pulla Hagen, 1865",-85.269037,10.215966,"gbif",2022-12-22,"4009678803"
"487","Argia pulla Hagen, 1865",-85.253621,10.509967,"gbif",2020-02-13,"2573931934"
"488","Argia pulla Hagen, 1865",-85.2517,10.5445,"gbif",1967-07-27,"1317589435"
"489","Argia pulla Hagen, 1865",-85.249062,15.067735,"gbif",2022-08-16,"3961312670"
"490","Argia pulla Hagen, 1865",-85.248322,15.067298,"gbif",2022-08-16,"3947213722"
"491","Argia pulla Hagen, 1865",-85.196517,10.674578,"gbif",2021-12-06,"3456485640"
"492","Argia pulla Hagen, 1865",-85.1782,10.3496,"gbif",NA,"1320305459"
"493","Argia pulla Hagen, 1865",-85.173634,12.212398,"gbif",2024-01-21,"4516606040"
"494","Argia pulla Hagen, 1865",-85.143385,10.455155,"gbif",2021-12-04,"3456277940"
"495","Argia pulla Hagen, 1865",-85.14329,10.455028,"gbif",2021-12-04,"3456588990"
"496","Argia pulla Hagen, 1865",-85.143272,10.455075,"gbif",2021-12-04,"3457146098"
"497","Argia pulla Hagen, 1865",-85.14326,10.455037,"gbif",2021-12-04,"3456080532"
"498","Argia pulla Hagen, 1865",-85.137435,9.9572,"gbif",2020-06-09,"2813913078"
"499","Argia pulla Hagen, 1865",-85.13171,10.45096,"gbif",2017-07-07,"3034861022"
"500","Argia pulla Hagen, 1865",-85.12982,10.45247,"gbif",2017-07-07,"3035009505"
"501","Argia pulla Hagen, 1865",-85.12763,10.45062,"gbif",1971-02-08,"1060948487"
"502","Argia pulla Hagen, 1865",-84.928404,10.688262,"gbif",2020-11-25,"2988666005"
"503","Argia pulla Hagen, 1865",-84.917618,10.162082,"gbif",2023-02-07,"4526614727"
"504","Argia pulla Hagen, 1865",-84.852611,10.161943,"gbif",2010-08-13,"3925066069"
"505","Argia pulla Hagen, 1865",-84.85235,10.146932,"gbif",2004-11-30,"1256502714"
"506","Argia pulla Hagen, 1865",-84.850918,10.450229,"gbif",2005-04-13,"1256502732"
"507","Argia pulla Hagen, 1865",-84.7338,10.0219,"gbif",1967-06-26,"1317437935"
"508","Argia pulla Hagen, 1865",-84.721155,10.452553,"gbif",2017-07-10,"1572392091"
"509","Argia pulla Hagen, 1865",-84.714692,10.485168,"gbif",2020-01-28,"2609135717"
"510","Argia pulla Hagen, 1865",-84.7122,9.99046,"gbif",1915-12-19,"1322782304"
"511","Argia pulla Hagen, 1865",-84.703179,10.462626,"gbif",2010-08-16,"3947374918"
"512","Argia pulla Hagen, 1865",-84.65257,10.469813,"gbif",2022-07-02,"4458327626"
"513","Argia pulla Hagen, 1865",-84.642362,10.453863,"gbif",2018-04-25,"1847545824"
"514","Argia pulla Hagen, 1865",-84.640681,10.454372,"gbif",2018-04-25,"1847545868"
"515","Argia pulla Hagen, 1865",-84.611812,9.756938,"gbif",2010-08-09,"3923708018"
"516","Argia pulla Hagen, 1865",-84.609861,9.756937,"gbif",2018-02-28,"2833329603"
"517","Argia pulla Hagen, 1865",-84.608974,9.756158,"gbif",2023-11-06,"4465730283"
"518","Argia pulla Hagen, 1865",-84.57756,9.7935,"gbif",2018-02-26,"1850892355"
"519","Argia pulla Hagen, 1865",-84.553668,9.780163,"gbif",2009-05-02,"1038287675"
"520","Argia pulla Hagen, 1865",-84.3803,9.97833,"gbif",1916-05-07,"1320345805"
"521","Argia pulla Hagen, 1865",-84.353197,10.992222,"gbif",2023-03-11,"4067183801"
"522","Argia pulla Hagen, 1865",-84.352986,10.99205,"gbif",2021-10-09,"3391664838"
"523","Argia pulla Hagen, 1865",-84.352476,10.991706,"gbif",2023-03-10,"4067616752"
"524","Argia pulla Hagen, 1865",-84.340086,10.975024,"gbif",2018-01-26,"2803150054"
"525","Argia pulla Hagen, 1865",-84.335799,10.981847,"gbif",2006-04-30,"3456771704"
"526","Argia pulla Hagen, 1865",-84.243975,9.914933,"gbif",1989-01-08,"1255911325"
"527","Argia pulla Hagen, 1865",-84.219872,10.676107,"gbif",2017-07-14,"1584406192"
"528","Argia pulla Hagen, 1865",-84.206772,10.703792,"gbif",2017-07-14,"1584419550"
"529","Argia pulla Hagen, 1865",-84.202846,9.454288,"gbif",2023-12-04,"4500751228"
"530","Argia pulla Hagen, 1865",-84.154327,9.410379,"gbif",2022-01-20,"3466376385"
"531","Argia pulla Hagen, 1865",-83.919943,10.178699,"gbif",2023-01-09,"4137658809"
"532","Argia pulla Hagen, 1865",-83.840521,10.198481,"gbif",2020-01-24,"2609285316"
"533","Argia pulla Hagen, 1865",-83.834895,10.196401,"gbif",2020-01-26,"2609252306"
"534","Argia pulla Hagen, 1865",-83.755758,9.152477,"gbif",2017-08-14,"2842528833"
"535","Argia pulla Hagen, 1865",-83.7519,9.8867,"gbif",1902-03-18,"1317230328"
"536","Argia pulla Hagen, 1865",-83.739485,9.156164,"gbif",2023-07-11,"4162281982"
"537","Argia pulla Hagen, 1865",-83.736267,9.173945,"gbif",2023-01-26,"4500716940"
"538","Argia pulla Hagen, 1865",-83.726457,8.638229,"gbif",2023-02-03,"4080536526"
"539","Argia pulla Hagen, 1865",-83.7245,9.33052,"gbif",1967-07-02,"1318123624"
"540","Argia pulla Hagen, 1865",-83.6744,9.91378,"gbif",1967-06-20,"1317223538"
"541","Argia pulla Hagen, 1865",-83.667886,8.642972,"gbif",2023-03-21,"4405074539"
"542","Argia pulla Hagen, 1865",-83.657,9.87405,"gbif",NA,"1318630339"
"543","Argia pulla Hagen, 1865",-83.65,9.9,"gbif",1968-07-17,"1317386863"
"544","Argia pulla Hagen, 1865",-83.645683,9.862814,"gbif",2019-01-22,"2833654519"
"545","Argia pulla Hagen, 1865",-83.643799,9.85882,"gbif",2019-01-22,"2843992779"
"546","Argia pulla Hagen, 1865",-83.595925,8.482433,"gbif",2023-03-02,"4075956798"
"547","Argia pulla Hagen, 1865",-83.594922,8.480172,"gbif",1989-03-26,"1255911284"
"548","Argia pulla Hagen, 1865",-83.591646,8.481446,"gbif",2020-03-11,"2596105393"
"549","Argia pulla Hagen, 1865",-83.591289,8.480171,"gbif",NA,"1255911472"
"550","Argia pulla Hagen, 1865",-83.590742,8.480369,"gbif",2023-03-02,"4067262206"
"551","Argia pulla Hagen, 1865",-83.588631,8.474503,"gbif",2014-02-18,"1890710524"
"552","Argia pulla Hagen, 1865",-83.588565,8.479267,"gbif",NA,"1255911585"
"553","Argia pulla Hagen, 1865",-83.570341,8.708033,"gbif",NA,"1255911513"
"554","Argia pulla Hagen, 1865",-83.566714,8.679096,"gbif",NA,"1255911625"
"555","Argia pulla Hagen, 1865",-83.518303,8.674845,"gbif",2022-01-22,"3705736502"
"556","Argia pulla Hagen, 1865",-83.494078,8.55971,"gbif",1995-05-10,"1255911531"
"557","Argia pulla Hagen, 1865",-83.476015,8.618763,"gbif",2015-03-22,"2611176531"
"558","Argia pulla Hagen, 1865",-83.397802,8.546089,"gbif",2000-03-12,"1255911646"
"559","Argia pulla Hagen, 1865",-83.3477,9.18566,"gbif",1967-07-02,"1319003413"
"560","Argia pulla Hagen, 1865",-83.326786,10.03535,"gbif",2022-03-29,"3760337186"
"561","Argia pulla Hagen, 1865",-83.326767,10.035207,"gbif",2022-03-29,"3759662130"
"562","Argia pulla Hagen, 1865",-83.322201,10.047698,"gbif",2022-04-25,"3772454617"
"563","Argia pulla Hagen, 1865",-83.306717,8.527226,"gbif",2020-12-29,"3017998715"
"564","Argia pulla Hagen, 1865",-83.296211,8.376746,"gbif",2022-06-02,"3858581093"
"565","Argia pulla Hagen, 1865",-83.208365,8.698449,"gbif",2014-02-21,"1890710640"
"566","Argia pulla Hagen, 1865",-83.205,8.697,"gbif",2015-12-25,"2833200843"
"567","Argia pulla Hagen, 1865",-83.204877,8.698458,"gbif",2023-03-17,"4405234722"
"568","Argia pulla Hagen, 1865",-83.204392,8.701193,"gbif",2022-01-24,"3705734439"
"569","Argia pulla Hagen, 1865",-83.20158,8.701463,"gbif",2023-03-29,"4075839055"
"570","Argia pulla Hagen, 1865",-83.200943,8.69917,"gbif",2019-01-11,"2840643243"
"571","Argia pulla Hagen, 1865",-83.200425,8.700618,"gbif",2019-01-11,"2841630615"
"572","Argia pulla Hagen, 1865",-83.192,8.701,"gbif",2015-12-23,"2836308745"
"573","Argia pulla Hagen, 1865",-83.077869,8.609298,"gbif",2022-02-24,"3712698532"
"574","Argia pulla Hagen, 1865",-83.051187,9.831517,"gbif",2019-11-19,"4413836501"
"575","Argia pulla Hagen, 1865",-83.029031,8.861163,"gbif",2019-06-27,"2283131157"
"576","Argia pulla Hagen, 1865",-83.027702,9.671765,"gbif",NA,"1255911696"
"577","Argia pulla Hagen, 1865",-83.026776,9.675378,"gbif",NA,"1255911627"
"578","Argia pulla Hagen, 1865",-82.965495,9.720626,"gbif",2022-03-23,"3772685502"
"579","Argia pulla Hagen, 1865",-82.965445,9.716995,"gbif",2021-11-19,"3456924879"
"580","Argia pulla Hagen, 1865",-82.96538,9.717123,"gbif",2021-11-19,"3456121980"
"581","Argia pulla Hagen, 1865",-82.939615,8.623733,"gbif",2021-11-30,"3455647739"
"582","Argia pulla Hagen, 1865",-82.93959,8.623727,"gbif",2021-11-30,"3456798874"
"583","Argia pulla Hagen, 1865",-82.939578,8.624623,"gbif",2021-11-30,"3455706816"
"584","Argia pulla Hagen, 1865",-82.87075,9.641233,"gbif",2022-01-30,"3705794469"
"585","Argia pulla Hagen, 1865",-82.640282,8.519111,"gbif",2022-11-26,"3985905115"
"586","Argia pulla Hagen, 1865",-82.557142,9.434834,"gbif",2021-05-07,"3466033602"
"587","Argia pulla Hagen, 1865",-82.448195,8.341,"gbif",2022-11-27,"3986301245"
"588","Argia pulla Hagen, 1865",-82.437977,8.402432,"gbif",2020-07-09,"2818765841"
"589","Argia pulla Hagen, 1865",-82.429181,8.485416,"gbif",2022-06-01,"3902191135"
"590","Argia pulla Hagen, 1865",-82.421417,8.387942,"gbif",2022-11-27,"3986279189"
